event_id,customer_id,event_date,event_type
64955,334,2026-06-11,project_created
64956,334,2026-06-16,invoice_sent
64957,334,2026-06-09,invoice_sent
64958,334,2026-06-24,invoice_sent
64959,334,2026-06-03,login
64960,334,2026-06-03,report_exported
64961,334,2026-06-02,report_exported
64962,334,2026-06-09,task_assigned
64963,334,2026-06-20,time_logged
64964,334,2026-06-19,task_assigned
64965,334,2026-06-28,login
64966,334,2026-06-14,login
64967,335,2025-07-21,task_assigned
64968,335,2025-07-12,time_logged
64969,335,2025-07-16,task_assigned
64970,335,2025-07-04,project_created
64971,335,2025-07-13,invoice_sent
64972,335,2025-07-02,login
64973,335,2025-07-11,time_logged
64974,335,2025-07-01,time_logged
64975,335,2025-07-20,login
64976,335,2025-07-27,project_created
64977,335,2025-07-21,task_assigned
64978,335,2025-07-21,task_assigned
64979,335,2025-07-02,invoice_sent
64980,335,2025-07-21,login
64981,335,2025-07-09,report_exported
64982,335,2025-07-20,project_created
64983,335,2025-07-24,task_assigned
64984,335,2025-07-24,login
64985,335,2025-07-12,task_assigned
64986,335,2025-07-26,task_assigned
64987,335,2025-08-09,task_assigned
64988,335,2025-08-04,login
64989,335,2025-08-15,project_created
64990,335,2025-08-20,client_invited
64991,335,2025-08-01,project_created
64992,335,2025-08-11,login
64993,335,2025-08-09,project_created
64994,335,2025-08-23,task_assigned
64995,335,2025-08-11,login
64996,335,2025-08-24,time_logged
64997,335,2025-08-11,time_logged
64998,335,2025-08-24,task_assigned
64999,335,2025-08-03,report_exported
65000,335,2025-08-11,time_logged
65001,335,2025-08-04,client_invited
65002,336,2025-10-28,login
65003,336,2025-10-14,task_assigned
65004,336,2025-10-09,task_assigned
65005,336,2025-10-01,time_logged
65006,336,2025-10-20,task_assigned
65007,336,2025-10-07,task_assigned
65008,336,2025-10-22,report_exported
65009,336,2025-10-12,invoice_sent
65010,336,2025-10-20,project_created
65011,336,2025-10-21,task_assigned
65012,336,2025-10-18,project_created
65013,336,2025-10-13,login
65014,336,2025-10-13,report_exported
65015,336,2025-10-25,project_created
65016,336,2025-10-07,project_created
65017,336,2025-10-14,time_logged
65018,336,2025-10-07,invoice_sent
65019,336,2025-10-16,task_assigned
65020,336,2025-10-02,project_created
65021,337,2026-02-16,login
65022,337,2026-02-15,task_assigned
65023,337,2026-02-27,report_exported
65024,337,2026-02-28,time_logged
65025,337,2026-02-06,project_created
65026,337,2026-02-18,login
65027,337,2026-02-17,invoice_sent
65028,337,2026-02-15,login
65029,337,2026-02-28,invoice_sent
65030,337,2026-02-11,invoice_sent
65031,337,2026-02-27,invoice_sent
65032,337,2026-02-10,task_assigned
65033,337,2026-02-24,task_assigned
65034,337,2026-02-04,report_exported
65035,337,2026-02-14,login
65036,337,2026-02-04,invoice_sent
65037,337,2026-02-08,invoice_sent
65038,337,2026-02-09,report_exported
65039,337,2026-02-25,report_exported
65040,337,2026-02-10,invoice_sent
65041,337,2026-02-06,time_logged
65042,337,2026-03-19,time_logged
65043,337,2026-03-03,report_exported
65044,337,2026-03-07,project_created
65045,337,2026-03-12,login
65046,337,2026-03-22,login
65047,337,2026-03-15,report_exported
65048,337,2026-03-16,login
65049,337,2026-03-21,login
65050,337,2026-03-02,report_exported
65051,337,2026-03-21,login
65052,337,2026-03-25,time_logged
65053,337,2026-03-21,time_logged
65054,337,2026-03-10,time_logged
65055,337,2026-04-06,task_assigned
65056,337,2026-04-02,project_created
65057,337,2026-04-23,report_exported
65058,337,2026-04-03,invoice_sent
65059,337,2026-04-08,report_exported
65060,337,2026-04-08,login
65061,337,2026-04-14,report_exported
65062,337,2026-04-18,time_logged
65063,337,2026-04-18,report_exported
65064,337,2026-04-28,login
65065,337,2026-04-20,report_exported
65066,337,2026-04-20,task_assigned
65067,337,2026-04-25,task_assigned
65068,337,2026-04-06,login
65069,337,2026-05-09,task_assigned
65070,337,2026-05-27,time_logged
65071,337,2026-05-27,login
65072,337,2026-05-17,project_created
65073,337,2026-05-14,time_logged
65074,337,2026-05-21,task_assigned
65075,337,2026-05-07,task_assigned
65076,337,2026-05-22,login
65077,337,2026-05-06,login
65078,337,2026-05-26,invoice_sent
65079,337,2026-05-19,time_logged
65080,337,2026-05-02,login
65081,337,2026-05-02,report_exported
65082,337,2026-05-06,report_exported
65083,337,2026-05-28,time_logged
65084,337,2026-05-19,project_created
65085,337,2026-05-04,task_assigned
65086,337,2026-06-08,project_created
65087,337,2026-06-28,login
65088,337,2026-06-09,task_assigned
65089,337,2026-06-07,invoice_sent
65090,337,2026-06-10,task_assigned
65091,337,2026-06-21,time_logged
65092,337,2026-06-01,time_logged
65093,337,2026-06-12,project_created
65094,337,2026-06-23,report_exported
65095,337,2026-06-28,task_assigned
65096,337,2026-06-03,time_logged
65097,337,2026-06-18,task_assigned
65098,337,2026-06-04,login
65099,337,2026-06-08,login
65100,337,2026-06-24,login
65101,337,2026-06-12,task_assigned
65102,338,2025-05-25,time_logged
65103,338,2025-05-01,invoice_sent
65104,338,2025-05-09,time_logged
65105,338,2025-05-24,invoice_sent
65106,338,2025-05-18,time_logged
65107,338,2025-05-09,report_exported
65108,338,2025-05-25,invoice_sent
65109,338,2025-05-23,login
65110,338,2025-05-07,invoice_sent
65111,338,2025-05-23,report_exported
65112,338,2025-05-16,time_logged
65113,338,2025-05-12,project_created
65114,338,2025-05-24,project_created
65115,338,2025-05-11,login
65116,338,2025-05-25,report_exported
65117,338,2025-05-12,task_assigned
65118,338,2025-05-21,report_exported
65119,338,2025-05-18,invoice_sent
65120,338,2025-05-27,invoice_sent
65121,338,2025-05-09,project_created
65122,338,2025-05-05,project_created
65123,338,2025-05-10,invoice_sent
65124,338,2025-05-12,invoice_sent
65125,338,2025-05-16,time_logged
65126,338,2025-05-25,time_logged
65127,338,2025-05-07,task_assigned
65128,338,2025-05-26,time_logged
65129,338,2025-05-08,task_assigned
65130,338,2025-05-04,invoice_sent
65131,338,2025-05-04,task_assigned
65132,338,2025-05-14,task_assigned
65133,338,2025-06-18,login
65134,338,2025-06-10,report_exported
65135,338,2025-06-18,invoice_sent
65136,338,2025-06-12,login
65137,338,2025-06-25,invoice_sent
65138,338,2025-06-08,project_created
65139,338,2025-06-03,report_exported
65140,338,2025-06-18,invoice_sent
65141,338,2025-06-17,login
65142,338,2025-06-02,time_logged
65143,338,2025-06-26,time_logged
65144,338,2025-06-05,project_created
65145,338,2025-06-21,time_logged
65146,338,2025-06-07,login
65147,338,2025-06-20,time_logged
65148,338,2025-06-03,invoice_sent
65149,338,2025-06-24,report_exported
65150,338,2025-06-01,time_logged
65151,338,2025-06-05,login
65152,338,2025-06-15,login
65153,338,2025-06-01,task_assigned
65154,338,2025-06-28,invoice_sent
65155,338,2025-06-15,invoice_sent
65156,338,2025-07-28,login
65157,338,2025-07-24,task_assigned
65158,338,2025-07-23,project_created
65159,338,2025-07-02,report_exported
65160,338,2025-07-24,time_logged
65161,338,2025-07-24,task_assigned
65162,338,2025-07-04,report_exported
65163,338,2025-07-16,report_exported
65164,338,2025-07-10,invoice_sent
65165,338,2025-07-24,login
65166,338,2025-07-15,login
65167,338,2025-07-25,time_logged
65168,338,2025-07-06,project_created
65169,338,2025-07-08,report_exported
65170,338,2025-07-23,time_logged
65171,338,2025-07-26,task_assigned
65172,338,2025-07-10,report_exported
65173,338,2025-07-13,project_created
65174,338,2025-07-06,invoice_sent
65175,338,2025-07-17,report_exported
65176,338,2025-07-19,login
65177,338,2025-07-15,task_assigned
65178,338,2025-07-17,task_assigned
65179,338,2025-07-12,time_logged
65180,338,2025-08-21,task_assigned
65181,338,2025-08-07,invoice_sent
65182,338,2025-08-21,invoice_sent
65183,338,2025-08-16,time_logged
65184,338,2025-08-25,invoice_sent
65185,338,2025-08-02,project_created
65186,338,2025-08-14,time_logged
65187,338,2025-08-06,time_logged
65188,338,2025-08-03,task_assigned
65189,338,2025-08-07,report_exported
65190,338,2025-08-12,time_logged
65191,338,2025-08-04,report_exported
65192,338,2025-08-15,time_logged
65193,338,2025-08-20,login
65194,338,2025-08-03,report_exported
65195,338,2025-08-19,login
65196,338,2025-08-25,task_assigned
65197,338,2025-08-26,project_created
65198,338,2025-08-26,invoice_sent
65199,338,2025-09-11,invoice_sent
65200,338,2025-09-10,login
65201,338,2025-09-27,task_assigned
65202,338,2025-09-18,task_assigned
65203,338,2025-09-14,time_logged
65204,338,2025-09-05,invoice_sent
65205,338,2025-09-09,time_logged
65206,338,2025-09-02,time_logged
65207,338,2025-09-02,project_created
65208,338,2025-09-28,project_created
65209,338,2025-09-05,login
65210,338,2025-09-24,invoice_sent
65211,338,2025-09-05,report_exported
65212,338,2025-09-12,report_exported
65213,338,2025-09-19,invoice_sent
65214,338,2025-09-01,login
65215,338,2025-09-12,login
65216,338,2025-09-10,time_logged
65217,338,2025-09-22,task_assigned
65218,338,2025-09-12,login
65219,338,2025-09-10,invoice_sent
65220,338,2025-09-20,invoice_sent
65221,338,2025-09-23,report_exported
65222,338,2025-09-11,task_assigned
65223,338,2025-09-03,task_assigned
65224,338,2025-09-18,task_assigned
65225,339,2025-11-23,invoice_sent
65226,339,2025-11-04,time_logged
65227,339,2025-11-01,login
65228,339,2025-11-07,report_exported
65229,339,2025-11-19,task_assigned
65230,339,2025-11-04,time_logged
65231,339,2025-11-14,time_logged
65232,339,2025-11-09,time_logged
65233,339,2025-11-01,invoice_sent
65234,339,2025-11-28,login
65235,339,2025-11-25,invoice_sent
65236,339,2025-11-09,project_created
65237,339,2025-11-17,login
65238,339,2025-11-22,time_logged
65239,339,2025-12-22,report_exported
65240,339,2025-12-09,report_exported
65241,339,2025-12-20,login
65242,339,2025-12-22,task_assigned
65243,339,2025-12-21,time_logged
65244,339,2025-12-26,project_created
65245,339,2025-12-04,time_logged
65246,339,2025-12-22,invoice_sent
65247,339,2025-12-21,project_created
65248,339,2025-12-03,report_exported
65249,339,2025-12-16,report_exported
65250,339,2025-12-01,time_logged
65251,339,2025-12-10,time_logged
65252,339,2025-12-03,task_assigned
65253,339,2025-12-04,time_logged
65254,339,2025-12-27,time_logged
65255,339,2025-12-10,task_assigned
65256,339,2025-12-20,report_exported
65257,339,2025-12-19,task_assigned
65258,339,2025-12-01,report_exported
65259,339,2026-01-11,task_assigned
65260,339,2026-01-16,invoice_sent
65261,339,2026-01-24,task_assigned
65262,339,2026-01-11,task_assigned
65263,339,2026-01-14,task_assigned
65264,339,2026-01-27,project_created
65265,339,2026-01-20,report_exported
65266,339,2026-01-16,login
65267,339,2026-01-13,task_assigned
65268,339,2026-01-18,time_logged
65269,339,2026-01-25,project_created
65270,339,2026-01-02,task_assigned
65271,339,2026-01-06,project_created
65272,339,2026-01-04,task_assigned
65273,339,2026-01-14,login
65274,339,2026-01-07,task_assigned
65275,339,2026-01-09,time_logged
65276,339,2026-01-02,report_exported
65277,339,2026-01-14,login
65278,339,2026-01-08,project_created
65279,339,2026-01-04,time_logged
65280,339,2026-01-20,time_logged
65281,339,2026-01-08,time_logged
65282,339,2026-02-07,invoice_sent
65283,339,2026-02-03,invoice_sent
65284,339,2026-02-19,invoice_sent
65285,339,2026-02-10,task_assigned
65286,339,2026-02-21,invoice_sent
65287,339,2026-02-19,task_assigned
65288,339,2026-02-17,report_exported
65289,339,2026-02-12,login
65290,339,2026-02-16,task_assigned
65291,339,2026-02-21,invoice_sent
65292,339,2026-02-17,project_created
65293,339,2026-02-07,project_created
65294,339,2026-02-28,time_logged
65295,339,2026-02-09,login
65296,339,2026-02-16,login
65297,339,2026-02-12,task_assigned
65298,339,2026-02-25,report_exported
65299,339,2026-02-26,time_logged
65300,339,2026-02-14,task_assigned
65301,339,2026-02-25,invoice_sent
65302,339,2026-02-28,report_exported
65303,339,2026-03-22,task_assigned
65304,339,2026-03-27,task_assigned
65305,339,2026-03-21,project_created
65306,339,2026-03-10,time_logged
65307,339,2026-03-23,invoice_sent
65308,339,2026-03-24,invoice_sent
65309,339,2026-04-27,login
65310,339,2026-04-04,login
65311,339,2026-04-09,task_assigned
65312,339,2026-04-03,task_assigned
65313,339,2026-04-08,login
65314,339,2026-04-02,invoice_sent
65315,339,2026-04-21,task_assigned
65316,339,2026-04-15,invoice_sent
65317,339,2026-04-13,login
65318,339,2026-04-04,time_logged
65319,339,2026-04-27,client_invited
65320,339,2026-04-03,login
65321,339,2026-04-15,project_created
65322,339,2026-04-25,invoice_sent
65323,339,2026-04-03,invoice_sent
65324,339,2026-04-15,project_created
65325,339,2026-04-28,project_created
65326,339,2026-04-12,login
65327,339,2026-05-21,project_created
65328,339,2026-05-08,login
65329,339,2026-05-09,project_created
65330,339,2026-05-08,task_assigned
65331,339,2026-05-01,task_assigned
65332,339,2026-05-27,login
65333,339,2026-05-26,project_created
65334,339,2026-05-22,task_assigned
65335,339,2026-05-24,project_created
65336,339,2026-05-05,invoice_sent
65337,339,2026-05-24,task_assigned
65338,339,2026-05-14,report_exported
65339,339,2026-06-21,project_created
65340,339,2026-06-10,login
65341,339,2026-06-08,report_exported
65342,339,2026-06-21,client_invited
65343,339,2026-06-28,client_invited
65344,339,2026-06-03,time_logged
65345,339,2026-06-20,project_created
65346,339,2026-06-15,login
65347,339,2026-06-04,report_exported
65348,339,2026-06-26,login
65349,340,2024-06-24,time_logged
65350,340,2024-06-20,invoice_sent
65351,340,2024-06-26,invoice_sent
65352,340,2024-06-22,unknown
65353,340,2024-06-17,time_logged
65354,340,2024-06-27,task_assigned
65355,340,2024-06-13,time_logged
65356,340,2024-06-19,invoice_sent
65357,340,2024-06-09,login
65358,340,2024-06-08,invoice_sent
65359,340,2024-06-14,report_exported
65360,340,2024-06-07,invoice_sent
65361,340,2024-06-09,login
65362,340,2024-06-24,invoice_sent
65363,340,2024-06-15,report_exported
65364,340,2024-06-14,report_exported
65365,340,2024-06-20,report_exported
65366,340,2024-06-15,project_created
65367,340,2024-06-27,report_exported
65368,340,2024-06-28,login
65369,340,2024-06-15,invoice_sent
65370,340,2024-06-02,project_created
65371,340,2024-07-16,invoice_sent
65372,340,2024-07-01,report_exported
65373,340,2024-07-25,time_logged
65374,340,2024-07-03,report_exported
65375,340,2024-07-22,login
65376,340,2024-07-01,report_exported
65377,340,2024-07-05,time_logged
65378,340,2024-07-07,invoice_sent
65379,340,2024-07-28,login
65380,340,2024-07-27,task_assigned
65381,340,2024-07-02,time_logged
65382,340,2024-07-20,login
65383,340,2024-07-06,report_exported
65384,340,2024-07-21,task_assigned
65385,340,2024-07-23,project_created
65386,340,2024-07-07,time_logged
65387,340,2024-07-08,invoice_sent
65388,340,2024-07-11,invoice_sent
65389,340,2024-07-24,task_assigned
65390,340,2024-07-15,project_created
65391,340,2024-07-06,login
65392,340,2024-07-04,task_assigned
65393,340,2024-07-14,task_assigned
65394,340,2024-07-22,time_logged
65395,340,2024-07-13,time_logged
65396,340,2024-08-27,project_created
65397,340,2024-08-24,report_exported
65398,340,2024-08-14,project_created
65399,340,2024-08-23,invoice_sent
65400,340,2024-08-19,task_assigned
65401,340,2024-08-03,invoice_sent
65402,340,2024-08-23,project_created
65403,340,2024-08-28,report_exported
65404,340,2024-08-25,report_exported
65405,340,2024-08-17,project_created
65406,340,2024-08-12,task_assigned
65407,340,2024-08-09,project_created
65408,340,2024-08-10,task_assigned
65409,340,2024-08-06,invoice_sent
65410,340,2024-08-18,report_exported
65411,340,2024-08-06,report_exported
65412,340,2024-08-25,project_created
65413,340,2024-08-18,time_logged
65414,340,2024-08-28,time_logged
65415,340,2024-08-21,time_logged
65416,340,2024-08-13,report_exported
65417,340,2024-08-17,invoice_sent
65418,340,2024-08-22,time_logged
65419,340,2024-08-05,report_exported
65420,340,2024-08-28,login
65421,340,2024-08-07,invoice_sent
65422,340,2024-08-12,invoice_sent
65423,340,2024-08-15,task_assigned
65424,340,2024-08-16,report_exported
65425,340,2024-08-05,project_created
65426,340,2024-09-17,report_exported
65427,340,2024-09-17,task_assigned
65428,340,2024-09-05,project_created
65429,340,2024-09-14,project_created
65430,340,2024-09-28,task_assigned
65431,340,2024-09-26,time_logged
65432,340,2024-09-23,report_exported
65433,340,2024-09-10,invoice_sent
65434,340,2024-09-18,invoice_sent
65435,340,2024-09-13,report_exported
65436,340,2024-09-19,login
65437,340,2024-09-17,report_exported
65438,340,2024-09-21,invoice_sent
65439,340,2024-09-12,time_logged
65440,340,2024-09-07,project_created
65441,340,2024-09-06,invoice_sent
65442,340,2024-09-12,task_assigned
65443,340,2024-09-07,report_exported
65444,340,2024-09-08,report_exported
65445,340,2024-09-03,report_exported
65446,340,2024-09-10,login
65447,340,2024-09-08,time_logged
65448,340,2024-09-13,task_assigned
65449,340,2024-09-16,time_logged
65450,340,2024-09-07,report_exported
65451,340,2024-09-16,task_assigned
65452,340,2024-09-03,invoice_sent
65453,340,2024-09-02,project_created
65454,340,2024-09-03,invoice_sent
65455,340,2024-10-21,time_logged
65456,340,2024-10-02,task_assigned
65457,340,2024-10-09,project_created
65458,340,2024-10-02,report_exported
65459,340,2024-10-25,login
65460,340,2024-10-17,time_logged
65461,340,2024-10-21,task_assigned
65462,340,2024-10-16,time_logged
65463,340,2024-10-07,login
65464,340,2024-10-08,report_exported
65465,340,2024-10-02,task_assigned
65466,340,2024-10-02,invoice_sent
65467,340,2024-10-16,project_created
65468,340,2024-10-10,task_assigned
65469,340,2024-10-03,report_exported
65470,340,2024-10-04,project_created
65471,340,2024-10-08,time_logged
65472,340,2024-10-12,project_created
65473,340,2024-10-18,time_logged
65474,340,2024-11-07,task_assigned
65475,340,2024-11-07,report_exported
65476,340,2024-11-28,time_logged
65477,340,2024-11-11,report_exported
65478,340,2024-11-11,invoice_sent
65479,340,2024-11-15,report_exported
65480,340,2024-11-10,invoice_sent
65481,340,2024-11-27,project_created
65482,340,2024-11-06,task_assigned
65483,340,2024-11-21,project_created
65484,340,2024-11-15,report_exported
65485,340,2024-11-06,project_created
65486,340,2024-11-16,login
65487,340,2024-11-06,project_created
65488,340,2024-11-09,time_logged
65489,340,2024-11-19,time_logged
65490,340,2024-11-09,time_logged
65491,340,2024-11-07,project_created
65492,340,2024-11-08,time_logged
65493,340,2024-11-21,report_exported
65494,340,2024-12-04,project_created
65495,340,2024-12-09,report_exported
65496,340,2024-12-18,invoice_sent
65497,340,2024-12-17,project_created
65498,340,2024-12-23,invoice_sent
65499,340,2024-12-08,login
65500,340,2024-12-12,report_exported
65501,340,2024-12-08,time_logged
65502,340,2024-12-22,task_assigned
65503,340,2024-12-12,report_exported
65504,340,2024-12-07,invoice_sent
65505,340,2024-12-14,time_logged
65506,340,2024-12-12,invoice_sent
65507,340,2024-12-21,task_assigned
65508,340,2024-12-03,report_exported
65509,340,2024-12-23,report_exported
65510,340,2024-12-06,time_logged
65511,340,2024-12-01,report_exported
65512,340,2024-12-13,task_assigned
65513,340,2025-01-15,project_created
65514,340,2025-01-06,task_assigned
65515,340,2025-01-14,login
65516,340,2025-01-11,time_logged
65517,340,2025-01-14,task_assigned
65518,340,2025-01-11,report_exported
65519,340,2025-01-18,invoice_sent
65520,340,2025-01-09,report_exported
65521,340,2025-01-10,login
65522,340,2025-01-11,project_created
65523,340,2025-01-12,task_assigned
65524,340,2025-01-18,login
65525,340,2025-01-17,login
65526,340,2025-01-14,task_assigned
65527,340,2025-01-02,login
65528,340,2025-01-22,project_created
65529,340,2025-01-05,invoice_sent
65530,340,2025-01-21,invoice_sent
65531,340,2025-01-11,task_assigned
65532,340,2025-01-17,time_logged
65533,340,2025-01-28,task_assigned
65534,340,2025-01-09,report_exported
65535,340,2025-01-23,invoice_sent
65536,340,2025-01-11,time_logged
65537,340,2025-01-13,task_assigned
65538,340,2025-01-10,project_created
65539,340,2025-01-19,time_logged
65540,340,2025-02-24,time_logged
65541,340,2025-02-12,login
65542,340,2025-02-01,time_logged
65543,340,2025-02-12,project_created
65544,340,2025-02-28,project_created
65545,340,2025-02-17,task_assigned
65546,340,2025-02-13,task_assigned
65547,340,2025-02-15,task_assigned
65548,340,2025-02-17,time_logged
65549,340,2025-02-05,task_assigned
65550,340,2025-02-13,time_logged
65551,340,2025-02-12,project_created
65552,340,2025-02-26,task_assigned
65553,340,2025-02-20,report_exported
65554,340,2025-02-23,task_assigned
65555,340,2025-02-07,task_assigned
65556,340,2025-02-27,time_logged
65557,340,2025-02-27,login
65558,340,2025-02-20,time_logged
65559,340,2025-02-20,report_exported
65560,340,2025-02-04,login
65561,340,2025-02-12,unknown
65562,340,2025-02-08,time_logged
65563,340,2025-02-22,login
65564,340,2025-03-11,login
65565,340,2025-03-14,login
65566,340,2025-03-21,project_created
65567,340,2025-03-05,project_created
65568,340,2025-03-10,login
65569,340,2025-03-03,login
65570,340,2025-03-09,report_exported
65571,340,2025-03-11,invoice_sent
65572,340,2025-03-15,task_assigned
65573,340,2025-03-20,project_created
65574,340,2025-03-27,report_exported
65575,340,2025-03-17,task_assigned
65576,340,2025-03-14,login
65577,340,2025-03-22,invoice_sent
65578,340,2025-03-10,report_exported
65579,340,2025-03-06,invoice_sent
65580,340,2025-03-24,project_created
65581,340,2025-03-23,login
65582,340,2025-03-10,login
65583,340,2025-03-11,time_logged
65584,340,2025-03-01,invoice_sent
65585,340,2025-03-09,time_logged
65586,340,2025-04-03,login
65587,340,2025-04-14,invoice_sent
65588,340,2025-04-12,time_logged
65589,340,2025-04-26,report_exported
65590,340,2025-04-25,invoice_sent
65591,340,2025-04-04,invoice_sent
65592,340,2025-04-26,time_logged
65593,340,2025-04-01,report_exported
65594,340,2025-04-20,report_exported
65595,340,2025-04-26,invoice_sent
65596,340,2025-04-07,report_exported
65597,340,2025-04-11,time_logged
65598,340,2025-04-25,task_assigned
65599,340,2025-04-07,invoice_sent
65600,340,2025-04-02,invoice_sent
65601,340,2025-04-01,task_assigned
65602,340,2025-04-10,report_exported
65603,340,2025-04-15,invoice_sent
65604,340,2025-04-17,project_created
65605,340,2025-04-09,login
65606,340,2025-04-03,login
65607,340,2025-04-11,project_created
65608,340,2025-04-12,invoice_sent
65609,340,2025-04-08,login
65610,340,2025-04-11,report_exported
65611,340,2025-04-03,task_assigned
65612,340,2025-04-21,project_created
65613,340,2025-04-09,project_created
65614,340,2025-04-01,invoice_sent
65615,340,2025-04-27,project_created
65616,340,2025-05-17,invoice_sent
65617,340,2025-05-28,login
65618,340,2025-05-07,task_assigned
65619,340,2025-05-06,login
65620,340,2025-05-14,project_created
65621,340,2025-05-12,report_exported
65622,340,2025-05-24,time_logged
65623,340,2025-05-16,login
65624,340,2025-05-26,task_assigned
65625,340,2025-05-24,login
65626,340,2025-05-19,time_logged
65627,340,2025-05-12,report_exported
65628,340,2025-05-05,invoice_sent
65629,340,2025-05-11,time_logged
65630,340,2025-05-06,invoice_sent
65631,340,2025-05-08,task_assigned
65632,340,2025-05-09,time_logged
65633,340,2025-05-18,task_assigned
65634,340,2025-05-15,task_assigned
65635,340,2025-05-11,task_assigned
65636,340,2025-05-28,project_created
65637,340,2025-05-19,project_created
65638,340,2025-05-17,invoice_sent
65639,340,2025-05-04,invoice_sent
65640,340,2025-06-18,login
65641,340,2025-06-23,report_exported
65642,340,2025-06-28,login
65643,340,2025-06-18,report_exported
65644,340,2025-06-15,report_exported
65645,340,2025-06-13,project_created
65646,340,2025-06-23,report_exported
65647,340,2025-06-20,report_exported
65648,340,2025-06-18,time_logged
65649,340,2025-06-25,report_exported
65650,340,2025-06-25,invoice_sent
65651,340,2025-06-13,report_exported
65652,340,2025-06-27,report_exported
65653,340,2025-06-02,time_logged
65654,340,2025-06-18,time_logged
65655,340,2025-06-25,report_exported
65656,340,2025-06-11,login
65657,340,2025-06-25,time_logged
65658,340,2025-06-15,report_exported
65659,340,2025-06-27,project_created
65660,340,2025-06-16,report_exported
65661,340,2025-06-13,invoice_sent
65662,340,2025-06-16,invoice_sent
65663,340,2025-06-21,login
65664,340,2025-06-12,login
65665,340,2025-06-26,report_exported
65666,340,2025-07-24,task_assigned
65667,340,2025-07-04,invoice_sent
65668,340,2025-07-04,invoice_sent
65669,340,2025-07-26,invoice_sent
65670,340,2025-07-20,project_created
65671,340,2025-07-18,invoice_sent
65672,340,2025-07-03,invoice_sent
65673,340,2025-07-24,task_assigned
65674,340,2025-07-20,report_exported
65675,340,2025-07-15,login
65676,340,2025-07-23,invoice_sent
65677,340,2025-07-04,project_created
65678,340,2025-07-05,project_created
65679,340,2025-07-28,login
65680,340,2025-07-11,time_logged
65681,340,2025-07-17,login
65682,340,2025-07-25,time_logged
65683,340,2025-07-17,invoice_sent
65684,340,2025-07-01,invoice_sent
65685,340,2025-07-16,invoice_sent
65686,340,2025-07-09,report_exported
65687,340,2025-07-19,project_created
65688,340,2025-07-09,invoice_sent
65689,340,2025-07-04,login
65690,340,2025-08-12,team_member_invited
65691,340,2025-08-25,task_assigned
65692,340,2025-08-21,report_exported
65693,340,2025-08-26,task_assigned
65694,340,2025-08-06,report_exported
65695,340,2025-08-16,task_assigned
65696,340,2025-08-01,task_assigned
65697,340,2025-08-21,login
65698,340,2025-08-20,project_created
65699,340,2025-08-26,report_exported
65700,340,2025-08-03,login
65701,340,2025-08-05,task_assigned
65702,340,2025-08-02,report_exported
65703,340,2025-08-10,time_logged
65704,340,2025-08-01,client_invited
65705,340,2025-08-13,project_created
65706,340,2025-08-10,login
65707,340,2025-08-13,task_assigned
65708,340,2025-08-09,project_created
65709,340,2025-09-25,task_assigned
65710,340,2025-09-19,report_exported
65711,340,2025-09-04,report_exported
65712,340,2025-09-19,project_created
65713,340,2025-09-11,task_assigned
65714,340,2025-09-21,time_logged
65715,340,2025-09-16,project_created
65716,340,2025-10-08,project_created
65717,340,2025-10-02,project_created
65718,340,2025-10-03,login
65719,340,2025-10-16,task_assigned
65720,340,2025-10-06,login
65721,340,2025-10-14,login
65722,340,2025-10-09,time_logged
65723,340,2025-10-07,task_assigned
65724,340,2025-10-08,login
65725,340,2025-10-28,invoice_sent
65726,340,2025-11-14,report_exported
65727,340,2025-11-09,time_logged
65728,340,2025-11-12,time_logged
65729,340,2025-11-04,time_logged
65730,340,2025-11-18,login
65731,340,2025-11-14,report_exported
65732,340,2025-11-21,invoice_sent
65733,340,2025-11-04,client_invited
65734,340,2025-11-15,task_assigned
65735,340,2025-11-09,login
65736,340,2025-11-17,invoice_sent
65737,340,2025-11-24,project_created
65738,340,2025-11-01,report_exported
65739,340,2025-11-03,project_created
65740,340,2025-11-18,login
65741,340,2025-12-11,project_created
65742,340,2025-12-17,project_created
65743,340,2025-12-12,invoice_sent
65744,340,2026-01-13,task_assigned
65745,340,2026-01-14,login
65746,340,2026-01-09,login
65747,340,2026-01-09,support_ticket_opened
65748,340,2026-01-26,team_member_invited
65749,340,2026-01-17,task_assigned
65750,340,2026-01-25,report_exported
65751,340,2026-01-24,login
65752,340,2026-01-23,time_logged
65753,340,2026-01-21,login
65754,340,2026-01-28,task_assigned
65755,340,2026-01-10,project_created
65756,340,2026-01-24,task_assigned
65757,340,2026-01-03,report_exported
65758,340,2026-02-17,support_ticket_opened
65759,340,2026-02-20,task_assigned
65760,340,2026-02-27,project_created
65761,340,2026-02-04,task_assigned
65762,340,2026-02-07,team_member_invited
65763,340,2026-02-21,support_ticket_opened
65764,340,2026-02-22,task_assigned
65765,340,2026-02-27,task_assigned
65766,340,2026-02-13,support_ticket_opened
65767,340,2026-02-08,project_created
65768,340,2026-02-15,support_ticket_opened
65769,340,2026-02-13,task_assigned
65770,340,2026-02-01,login
65771,340,2026-02-14,support_ticket_opened
65772,340,2026-02-01,task_assigned
65773,340,2026-02-16,task_assigned
65774,340,2026-02-02,support_ticket_opened
65775,340,2026-02-19,invoice_sent
65776,340,2026-02-02,task_assigned
65777,340,2026-03-07,time_logged
65778,340,2026-03-24,login
65779,340,2026-03-22,task_assigned
65780,340,2026-03-07,project_created
